member_id,hotel_id,rating,recommend_list
BDC9227730B71FC9024CA80DCF60D7B3,Holiday_Inn_London_Kensington_Forum,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
EC87A75A4D284CCDCCEBFE25A413F7AC,Ibis_London_Excel_Docklands,4,5:Value;4:Location;4:Rooms;4:Cleanliness;4:Service
376E9C149B69640CFAFA4B663158B076,Wellington_Hotel,4,4:Value;4:Location;3:Rooms;3:Cleanliness;4:Service
D8B76684A5A13A736697CB07F5C1E191,Somerset_Liang_Court,3,3.0:Value;3.0:Location;2.0:Sleep Quality;3.0:Rooms;3.0:Cleanliness;4.0:Service
910630CF55DAC1B3D51A9E9BA3FE582D,Excelsior_Hotel,4,4:Value;5:Location;5:Sleep Quality;3:Rooms;3:Cleanliness;3:Service
2A4014B227B8603FBA13B34463A2BB8A,Blakemore_Hyde_Park,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
4E2D09778832D8AF82989B8A0C098F3C,Fairmont_Chicago_Millennium_Park,3,2:Value;4:Location;3:Sleep Quality;2:Rooms;4:Cleanliness;4:Service
07B8A15C840CD0778021D0E3AC17D8C2,The_Landmark_Mandarin_Oriental_Hong_Kong,3,3.0:Value;5.0:Location;4.0:Sleep Quality;4.0:Rooms;4.0:Cleanliness;3.0:Service
21E115BA9D4EC52DBC6EF52CE9104FE4,Hotel_Chandler,3,3:Value;4:Location;2:Sleep Quality;3:Rooms;4:Cleanliness;5:Service
21E115BA9D4EC52DBC6EF52CE9104FE4,Andaz_Liverpool_Street,3,2:Value;4:Location;3:Sleep Quality;3:Rooms;4:Cleanliness;3:Service
4E2D09778832D8AF82989B8A0C098F3C,Hotel_Allegro_Chicago_a_Kimpton_Hotel,1,1:Value;3:Location;3:Sleep Quality;1:Rooms;2:Cleanliness;2:Service
B8FAD44D5D75DFB123F002125B535821,YWCA_Fort_Canning_Lodge,2,2.0:Value;3.0:Location;3.0:Sleep Quality;2.0:Rooms;2.0:Cleanliness;2.0:Service
EBD3E0D55EEDB4590AFC7BF653EB1C54,Park_Plaza_Sherlock_Holmes_London,4,4:Value;4:Location;4:Sleep Quality;3:Rooms;4:Cleanliness;4:Service
B8FAD44D5D75DFB123F002125B535821,Hotel_Royal_at_Queens,3,4.0:Value;3.0:Location;4.0:Sleep Quality;3.0:Rooms;4.0:Cleanliness;3.0:Service
B8FAD44D5D75DFB123F002125B535821,The_Elizabeth_Hotel_by_Far_East_Hospitality,4,5:Value;4:Location;5:Sleep Quality;4:Rooms;4:Cleanliness;4:Service
FE1D836F1D36BAC74A16741C3AB728A9,Hilton_London_Metropole,5,5:Value;4:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
02C7E53FD1605C2CE95CFF59ECADE350,Park_View_Hotel,3,2.0:Value;4.0:Location;2.0:Sleep Quality;3.0:Rooms;2.0:Cleanliness;3.0:Service
7C2CA093729F813FA96025AB280C41AF,Shoreham,5,5:Value;5:Location;5:Sleep Quality;4:Rooms;5:Cleanliness
2D1BC2C79B319894D863EB21CC6CE0DE,Two_MacDonnell_Road,4,3.0:Value;5.0:Location;2.0:Sleep Quality;4.0:Rooms;1.0:Cleanliness;2.0:Service
A543DC3E123AE7676D9CEB6604728D60,Strand_Palace_Hotel,2,1:Value;5:Location;2:Rooms;3:Cleanliness;2:Service
EC570F3D817AEFF9B44E22D8903677BB,Hyatt_Regency_Hong_Kong_Sha_Tin,4,4:Value;4:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;5:Service
DB1F0754CE10BCDB846AD5C5527AB4C8,Metropolitan_by_COMO_London,4,4:Value;5:Location;4:Sleep Quality;4:Rooms;5:Cleanliness;5:Service
9DA5BAD76C6B8770F30DADF070F46F5C,Maldron_Hotel_Citywest,3,3.0:Value;3.0:Location;2.0:Sleep Quality;4.0:Rooms;4.0:Cleanliness;3.0:Service
29C9657EA08FB631CDD0289B5CDA2A4F,Hotel_Americano,2,2.0:Value;2.0:Location;3.0:Sleep Quality;1.0:Rooms;3.0:Cleanliness;2.0:Service
8CBC8794BD193DFFE31BD466FBFF5377,Le_Meridien_Piccadilly,4,4:Value;5:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;4:Service
9F7B136DA3D6BCA02081310DE5626A0C,The_Landmark_Mandarin_Oriental_Hong_Kong,5,5.0:Value;5.0:Location;5.0:Sleep Quality;5.0:Rooms;5.0:Cleanliness;5.0:Service
054427A56B4B6917929FD501538E7F65,Hilton_London_Paddington,2,1:Value;5:Location;1:Sleep Quality;2:Rooms;3:Cleanliness;1:Service
CED45B5F058C9D7EDCA24650D92F5E73,Silka_Seaview_Hotel,3,3.0:Value;5.0:Location;3.0:Sleep Quality;3.0:Cleanliness;3.0:Service
7D4AF72FE2BDC60D6A8C7AB92A0602B7,Clarion_Hotel_Park_Avenue,3,3.0:Value;4.0:Location;3.0:Sleep Quality;2.0:Rooms;2.0:Cleanliness;2.0:Service
18590932CEA6FA8AFFBEA4AEE281380A,Hotel_Monaco_Chicago_a_Kimpton_Hotel,5,5:Value;5:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;5:Service
150C0BBA78CEB01D33FF27D5EB849CCF,V_Hotel_Lavender,3,4:Value;3:Location;4:Sleep Quality;3:Rooms;4:Cleanliness;2:Service
DBF2DD41A23883B92C0F301501EEE2C5,Sofitel_New_York,4,3:Value;5:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;4:Service
2193F41A537CF2FB4E79E62CF7D4C63F,Hotel_Royal_Singapore,3,3.0:Value;5.0:Location;4.0:Sleep Quality;2.0:Rooms;2.0:Cleanliness;3.0:Service
D53785C8C304B860FFB76D7A552054AA,Melia_White_House,3,3:Value;4:Location;4:Sleep Quality;2:Rooms;4:Cleanliness;4:Service
2193F41A537CF2FB4E79E62CF7D4C63F,Crowne_Plaza_Changi_Airport_Hotel,4,4:Value;5:Location;4:Sleep Quality;5:Rooms;5:Cleanliness;4:Service
C782C1BA846D33877EBBC6EEED68DC37,King_Grove_New_York,3,3:Value;5:Location;2:Sleep Quality;3:Rooms;3:Cleanliness;5:Service
DDDDF702C4E9F4D6B2E26517DC330F69,Hilton_London_Paddington,5,5:Value;5:Location;5:Sleep Quality;5:Cleanliness;5:Service
048135856252A0C56FA66D36365B40A6,Crowne_Plaza_Hotel_Dublin_Northwood,4,4:Value;4:Location;3:Sleep Quality;4:Rooms;4:Cleanliness;4:Service
048135856252A0C56FA66D36365B40A6,Holiday_Inn_Express_Dublin_Airport,3,4:Value;3:Location;4:Sleep Quality;3:Rooms;4:Cleanliness;3:Service
A6558C6E7A4EC096559ECADB9A3FBA47,Hampton_Hotel,4,5.0:Value;4.0:Location;3.0:Sleep Quality;3.0:Rooms;4.0:Cleanliness;4.0:Service
A6558C6E7A4EC096559ECADB9A3FBA47,Four_Seasons_Hotel_London_at_Canary_Wharf,5,5:Value;4:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
B8FAD44D5D75DFB123F002125B535821,Stanford_Hotel_Hong_Kong,3,3.0:Value;4.0:Location;3.0:Sleep Quality;3.0:Rooms;3.0:Cleanliness;4.0:Service
A6558C6E7A4EC096559ECADB9A3FBA47,Four_Seasons_Hotel_Hong_Kong,5,4:Value;4:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
6532FA59E9A6DEB1ECFCCE41E05336BA,Affinia_Shelburne,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
8946D7E0FF319F93104858BF2621946F,The_St_Regis_Singapore,4,4:Value;4:Location;4:Sleep Quality;4:Rooms;5:Cleanliness;5:Service
5FE58AF11AEFB4AB0CCEB8959FFD45CE,Radisson_Blu_Edwardian_Hampshire_Hotel,5,4:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
ACD118129E415269798499DC44B7E6A4,Hyde_Park_Premier_London_Paddington,4,5:Value;4:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;4:Service
F34E2EDD87CFD76392EA636ACD2FC9E4,The_Cumberland,4,5:Value;5:Location;4:Sleep Quality;3:Rooms;4:Cleanliness;4:Service
3F08DB045EDC59FD5F8C4B8ADAD8604E,The_Muse_Hotel_New_York,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
0E5E350B11B624359F71D910C2E58376,The_Jane,4,4:Value;5:Location;3:Sleep Quality;4:Rooms;5:Cleanliness;3:Service
075B5B72F5B903B684B3D4792860B328,Hotel_Panorama_by_Rhombus,5,5:Value;5:Location;4:Sleep Quality;4:Rooms;5:Cleanliness;4:Service
23C593FAEEA8ABECE861514118C82C71,Holiday_Inn_Singapore_Atrium,4,4:Value;4:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;4:Service
9F7B136DA3D6BCA02081310DE5626A0C,Mandarin_Oriental_Hong_Kong,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
7A77E37B37306DD52E6FC584B232A0F0,The_Waldorf_Hilton,4,4:Value;5:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;5:Service
DC6C32E8AA4C73F644AEA83C24E17EBE,Island_Shangri_La_Hotel,4,4:Value;5:Location;4:Sleep Quality;3:Rooms;5:Cleanliness;5:Service
CD8D597D34AA159250EFD3653018C051,Carlton_Hotel_Autograph_Collection,4,3:Value;5:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;4:Service
CD8D597D34AA159250EFD3653018C051,The_Standard_High_Line,3,2:Value;5:Location;2:Sleep Quality;3:Rooms;4:Cleanliness;3:Service
491C3E5AE7DEA4E1773772DCF6DCADC5,Millennium_Hotel_Broadway,3,4:Value;5:Location;5:Sleep Quality;5:Rooms;4:Cleanliness;3:Service
08AC98C11B595FA73D3927AF08DDD0CC,Soho_Grand_Hotel,4,3:Value;5:Location;5:Sleep Quality;4:Rooms;5:Cleanliness;4:Service
4F93F64AAD2E0F6E3AC52FBB8B97D524,The_Shelbourne_Dublin_A_Renaissance_Hotel,4,3:Value;5:Location;4:Rooms;5:Cleanliness;4:Service
058E22B5B3613ECA9D2B1DF542513DAF,The_Savoy,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
B224E14003DD91DCB62E378C4791E271,YWCA_Fort_Canning_Lodge,3,3.0:Value;5.0:Location;4.0:Sleep Quality;3.0:Rooms;4.0:Cleanliness;3.0:Service
CDD378CA35B302546D512B586B5C1812,Traders_Hotel_Hong_Kong,4,4:Value;4:Location;5:Sleep Quality;4:Rooms;5:Cleanliness;4:Service
2E44EAF67F7A5242421BA1CFF1473C1F,Rose_Park_Hotel,4,3.0:Value;5.0:Location;5.0:Sleep Quality;4.0:Rooms;5.0:Cleanliness;4.0:Service
6B97824D51731F9A723B919B66AB39FB,The_Chatwal_A_Luxury_Collection_Hotel_New_York,4,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
C6E6EF5F0D00197F5B30A08C1FCF9CFF,The_Westin_Michigan_Avenue_Chicago,4,3:Value;3:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;3:Service
CE9827A2B450FE8635E44146796090A5,Castleton_Hotel,3,4.0:Value;5.0:Location;3.0:Sleep Quality;3.0:Rooms;3.0:Cleanliness;4.0:Service
90C05D4D966FA3F8CF59C67518866DC6,The_May_Fair_Hotel,2,3:Value;4:Location;3:Sleep Quality;2:Rooms;4:Cleanliness;3:Service
0F1CEDC201156EB1733DF07DA5C0D970,Best_Western_Burns_Hotel,5,4.0:Value;5.0:Location;5.0:Sleep Quality;5.0:Rooms;5.0:Cleanliness;5.0:Service
0ED69FA5B168E86A0DD6EC7167ABDF78,Bewley_s_Hotel_Dublin_Airport,3,2:Value;3:Location;3:Sleep Quality;3:Rooms;3:Cleanliness;3:Service
90C05D4D966FA3F8CF59C67518866DC6,InterContinental_London_Park_Lane,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
90C05D4D966FA3F8CF59C67518866DC6,Brown_s_Hotel,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
F3C515B963AACC4E4B50E6596AB57CB5,Santa_Grand_Hotel_Bugis,3,3:Value;5:Location;3:Sleep Quality;3:Rooms;3:Cleanliness;3:Service
813FF8B740A750EC11F961F1CE7AEE5B,W_New_York_Union_Square,3,4:Value;5:Location;4:Sleep Quality;3:Rooms;3:Cleanliness;1:Service
3844D4E2BD767E230BC5ED581B5D73E0,The_Tower,4,4:Value;4:Location;5:Sleep Quality;4:Rooms;4:Cleanliness;5:Service
90C05D4D966FA3F8CF59C67518866DC6,The_Plaza_Hotel,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
0DAF968924EFC6665854C88BC55EC1B6,The_Bermondsey_Square_Hotel,4,4:Value;5:Location;4:Sleep Quality;4:Rooms;5:Cleanliness;4:Service
6E6686722B6DCD84F7046530029C47A9,Hotel_Grand_Chancellor_Singapore,2,3.0:Value;3.0:Location;1.0:Sleep Quality;3.0:Rooms;3.0:Cleanliness;1.0:Service
9F7B136DA3D6BCA02081310DE5626A0C,London_Hilton_on_Park_Lane,5,4:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;4:Service
303E02FD676CFFCADB358DED1A8CC23E,Distrikt_Hotel,4,3:Value;3:Location;5:Sleep Quality;4:Rooms;5:Cleanliness;5:Service
BF85342A115A6ADCF391FA0CAB43AB6F,Covent_Garden_Hotel,5,4.0:Value;5.0:Location;5.0:Sleep Quality;5.0:Rooms;5.0:Cleanliness;5.0:Service
57E8EC3AC479868D641EA82227A60BDE,EasyHotel_London_Earls_Court,4,5:Value;4:Location;3:Sleep Quality;4:Rooms;5:Cleanliness;4:Service
57E8EC3AC479868D641EA82227A60BDE,The_Beauchamp,4,5.0:Value;5.0:Location;5.0:Sleep Quality;5.0:Rooms;5.0:Cleanliness;5.0:Service
57E8EC3AC479868D641EA82227A60BDE,Americana_Hotel,2,3.0:Value;3.0:Location;1.0:Sleep Quality;3.0:Rooms;3.0:Cleanliness;3.0:Service
AEE3B04433C886AC25CB74B51911B01F,Premier_Inn_London_Putney_Bridge,5,4:Value;5:Location;4:Sleep Quality;4:Rooms;5:Cleanliness;4:Service
3417D2B0F7BF6BAC354C0E3D0F8ACF75,Grange_Holborn_Hotel,3,3:Value;4:Location;3:Sleep Quality;4:Rooms;4:Cleanliness;3:Service
303E02FD676CFFCADB358DED1A8CC23E,Dream_New_York,4,5:Value;4:Location;4:Sleep Quality;4:Rooms;5:Cleanliness;3:Service
A1B212319A65578FE73EA6DC0BA66DB6,Royal_National_Hotel,3,3:Value;5:Location;4:Sleep Quality;3:Rooms;4:Cleanliness;3:Service
1399646641D0DFC5E67B8BF65E56A66D,The_Z_Hotel_Soho,4,4:Value;5:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;4:Service
DBED3D4C66F9124680AF9E865F80D0F7,Grange_St_Paul_s_Hotel,4,4:Value;4:Location;5:Sleep Quality;4:Rooms;4:Cleanliness;4:Service
56697A5B4A7E6992F097F16A00F41C5D,InterContinental_New_York_Barclay,4,3:Value;5:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;3:Service
856673A7CEF0E1726416C22F4A9302E2,Holiday_Inn_NYC_Manhattan_6th_Avenue_Chelsea,4,3:Value;4:Location;4:Sleep Quality;3:Rooms;4:Cleanliness;4:Service
52C5006520014279611F6E748373A231,The_Cavendish_London,5,5:Value;5:Location;5:Sleep Quality;4:Rooms;5:Cleanliness;5:Service
7FB37887E14456E5D3EE4901EF27098E,The_London_NYC,4,5:Value;5:Location;5:Sleep Quality;4:Rooms;5:Cleanliness;5:Service
A908E059BE108C127F85DAE3584AD3BB,CitizenM_London_Bankside,4,4:Value;4:Location;5:Sleep Quality;4:Rooms;3:Cleanliness;4:Service
C8FCAC3AF42EA0D8C805AAD7E6C34A36,W_New_York_Union_Square,3,3:Value;5:Location;4:Sleep Quality;3:Rooms;3:Cleanliness;2:Service
C8FCAC3AF42EA0D8C805AAD7E6C34A36,Four_Seasons_Hotel_Chicago,4,3:Value;4:Location;4:Sleep Quality;2:Rooms;4:Cleanliness;5:Service
FB43AB9DDFF792186943ED649CC85F4F,Regal_Hongkong_Hotel,4,3:Value;5:Location;5:Sleep Quality;4:Rooms;5:Cleanliness;4:Service
FB43AB9DDFF792186943ED649CC85F4F,Hong_Kong_Disneyland_Hotel,5,4:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
6A7385F11B9CDC09A49AED1166825570,Apex_City_of_London,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
663A68C182D2542B31361311975D6B08,Staybridge_Suites_Times_Square_New_York_City,4,4:Value;3:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;4:Service
824241C75B47FDB717721D30E41AED57,Baglioni_Hotel_London,5,4.0:Value;5.0:Location;5.0:Sleep Quality;5.0:Rooms;4.0:Cleanliness;5.0:Service
A4961CBBC05BB048A7D979DE80FFE006,Comfort_Inn_Vauxhall,4,4.0:Value;4.0:Location;4.0:Sleep Quality;3.0:Rooms;4.0:Cleanliness;4.0:Service
33CF7609DE7B4EE8D140CC145E1D437F,Jurys_Inn_Dublin_Christchurch,3,3:Value;5:Location;5:Sleep Quality;4:Rooms;5:Cleanliness;4:Service
BCE5B33CE59186A786F512A75077AB9A,Radisson_Blu_Edwardian_Hampshire_Hotel,3,3:Value;5:Location;3:Cleanliness;2:Service
B77699EE24EE29E7909DA274748AD655,Village_Hotel_Albert_Court_by_Far_East_Hospitality,5,5:Value;5:Location;5:Sleep Quality;4:Rooms;5:Cleanliness;5:Service
2B082382E4DFD951AC1CB2C4253CE70E,The_Court_A_St_Giles_Premier_Hotel,5,4:Value;3:Location;5:Sleep Quality;4:Rooms;4:Cleanliness;4:Service
4FD1E55E7ACB7C94DF5B62319A91C5F4,Hilton_London_Tower_Bridge,4,4:Value;5:Location;4:Sleep Quality;4:Rooms;5:Cleanliness;5:Service
7458082DA2A8F01554819450136FD113,Staybridge_Suites_London_Stratford_City,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
F3B342A1858968AC467B614A88A0CC6A,Village_Hotel_Albert_Court_by_Far_East_Hospitality,4,4:Value;4:Location;3:Sleep Quality;4:Rooms;3:Cleanliness;5:Service
D7821C8743D29F5A4DB4A30521D1246F,Regent_Singapore,4,3:Value;5:Location;4:Sleep Quality;5:Rooms;3:Cleanliness;4:Service
B01E551313F9F95DD12DE11265DB6526,Britannia_International_Hotel,3,4:Value;4:Location;3:Sleep Quality;2:Rooms;2:Cleanliness;3:Service
D7821C8743D29F5A4DB4A30521D1246F,Grand_Mercure_Roxy_Singapore,5,5:Value;5:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;5:Service
2193F41A537CF2FB4E79E62CF7D4C63F,Orchard_Parade_Hotel_by_Far_East_Hospitality,4,5:Value;5:Location;4:Sleep Quality;4:Rooms;3:Cleanliness;5:Service
D7821C8743D29F5A4DB4A30521D1246F,Harbour_Plaza_North_Point,4,4:Value;4:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;3:Service
82F969FCFB4804BE245658F66B39F26A,Travelodge_London_Battersea,2,2.0:Value;3.0:Location;3.0:Sleep Quality;2.0:Rooms;2.0:Cleanliness;3.0:Service
630B2FC551D594A0446A0C653BE52C25,Washington_Jefferson_Hotel,3,3.0:Value;5.0:Location;3.0:Sleep Quality;3.0:Rooms;3.0:Cleanliness;3.0:Service
C5D47324C7895E68193A8086872DCBA6,Radisson_Blu_Edwardian_Kenilworth_Hotel,5,5:Value;5:Location;4:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
5C34AF0E4A481885816C8E5C2D549033,Lancaster_London,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
0CA10F88A0C6DCEC1875F3E21610D2FB,Grand_Hyatt_New_York,4,4:Value;5:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;3:Service
8ACE60E5A64EE115788B7FFE09525698,O_Callaghan_Stephen_s_Green_Hotel,1,1:Value;4:Location;1:Sleep Quality;1:Rooms;2:Cleanliness;1:Service
602409050B61B6147ECB557A7659B3DD,The_Cavendish_London,5,4:Value;5:Location;5:Sleep Quality;4:Rooms;5:Cleanliness;5:Service
16F35CB5EC02B6E5CB8AFE677C550486,Ibis_London_Euston_St_Pancras,4,4:Value;5:Location;3:Rooms;4:Cleanliness;4:Service
554E2E050BEAEB054ECB15E5A6CDFC3A,Four_Seasons_Hotel_Chicago,3,3:Value;5:Location;5:Sleep Quality;3:Rooms;4:Cleanliness;3:Service
554E2E050BEAEB054ECB15E5A6CDFC3A,W_New_York_Downtown,5,5:Value;4:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
554E2E050BEAEB054ECB15E5A6CDFC3A,Omni_Berkshire_Place,3,5:Location;5:Sleep Quality;3:Rooms;5:Cleanliness;3:Service
5CAADBCD544AEA4DC1F28262EFA3327E,The_Langham_HongKong,4,5:Value;5:Location;5:Sleep Quality;4:Rooms;5:Cleanliness;4:Service
5CAADBCD544AEA4DC1F28262EFA3327E,The_Ritz_Carlton_Hong_Kong,4,3:Value;3:Location;2:Service
5CAADBCD544AEA4DC1F28262EFA3327E,Four_Seasons_Hotel_Hong_Kong,5,4:Value;5:Location;4:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
A0DAF680C6AD4750161160BE7273FED5,Hilton_London_Canary_Wharf,5,4:Value;4:Location;5:Sleep Quality;4:Rooms;5:Cleanliness;5:Service
12A2DC905DF29BDCED14B625D8BE8180,Hilton_London_Metropole,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
55580AAF6193A362F90F85A4547A2111,Park_Hotel_Clarke_Quay,3,3:Value;4:Location;3:Rooms;4:Cleanliness;3:Service
55580AAF6193A362F90F85A4547A2111,New_Majestic_Hotel,5,4:Value;5:Location;4:Rooms;5:Cleanliness;4:Service
12A2DC905DF29BDCED14B625D8BE8180,Doubletree_by_Hilton_Hotel_London_Westminster,3,5:Value;5:Location;5:Sleep Quality;1:Rooms;5:Cleanliness;5:Service
D1860B0848911992912FCE189A904220,St_Pancras_Renaissance_London_Hotel,5,5:Value;4:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;4:Service
A760C97CA41923C241DD520F1529AD4A,Hotel_Monaco_Chicago_a_Kimpton_Hotel,5,4:Value;5:Location;4:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
6C64DCB228E0255547A69C46B138B280,Millenium_Hilton,4,4:Value;4:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;4:Service
0F4C0A8C9C3655BF7EDB2FBE47855745,InterContinental_Chicago,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
56C9E114BDE046FB1B056350475F353B,Grand_Canal_Hotel,4,4:Value;5:Location;5:Sleep Quality;4:Rooms;5:Cleanliness;4:Service
A413897A93C165312D752827C8EC6030,Royalton_New_York_Hotel,4,5:Value;5:Location;3:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
AEB2F098C1716B2A3D3781554CA32F34,The_Palmer_House_Hilton,3,3:Value;4:Location;4:Sleep Quality;3:Rooms;4:Cleanliness;4:Service
1E439F0325867985AE1F2DF6A7695F16,Carlton_Hotel_Singapore,4,3:Value;4:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;3:Service
3CDF4258160B18DE3039FB5683CC84BA,Excelsior_Hotel,3,3:Value;4:Location;4:Sleep Quality;3:Rooms;3:Cleanliness;2:Service
491020140648D114F1BCBCC6442354BC,Furama_RiverFront,5,4:Value;4:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
3CDF4258160B18DE3039FB5683CC84BA,The_Lucerne_Hotel,4,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;4:Service
44E827B1BF26AF96C1106FF8846685FD,Doubletree_Hotel_Chelsea_New_York_City,4,4:Value;4:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;3:Service
460173D98C93F590EC07D600F86855B4,InterContinental_London_Park_Lane,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
048135856252A0C56FA66D36365B40A6,O_Callaghan_Davenport_Hotel,4,4:Value;5:Location;4:Sleep Quality;3:Rooms;4:Cleanliness;4:Service
41CA915E7050BC07701205BD513ABE6D,Sanderson_London_Hotel,4,4:Value;4:Location;5:Sleep Quality;4:Rooms;5:Cleanliness;4:Service
41CA915E7050BC07701205BD513ABE6D,The_Nadler_Kensington,4,5:Value;5:Sleep Quality;4:Rooms;5:Cleanliness;4:Service
8A75D092002964B6FA528B4585231374,Marriott_London_County_Hall,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
41CA915E7050BC07701205BD513ABE6D,One_Aldwych,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
4A66895CD7B4DE872AD4D190B53BE77C,Holiday_Inn_Oxford_Circus,4,4:Value;5:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;5:Service
47879EED2D5A70A3419D518AFD7F78D8,Plaza_on_the_River_Club_and_Residence,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
4A66895CD7B4DE872AD4D190B53BE77C,Leigham_Court_Hotel,4,5.0:Value;4.0:Location;4.0:Sleep Quality;4.0:Rooms;4.0:Cleanliness;4.0:Service
DACB9ECE60A1B09B46CFF52729A2922E,Grosvenor_House_Apartments_by_Jumeirah_Living,5,5.0:Value;5.0:Rooms;5.0:Cleanliness;5.0:Service
4728DC6863EF73BBDC32281C9C3D5535,Hilton_London_Docklands,4,3:Value;2:Location;4:Sleep Quality;4:Rooms;4:Cleanliness;4:Service
0F4C0A8C9C3655BF7EDB2FBE47855745,Conrad_Chicago,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
49B4D443BF1C35EDE250771D949540C1,Grange_Tower_Bridge_Hotel,3,3:Value;4:Location;3:Sleep Quality;4:Rooms;5:Cleanliness;2:Service
F3E774D65389BFF761CCCC5BAA8651FF,Sohotel,4,4.0:Value;5.0:Location;4.0:Sleep Quality;4.0:Rooms;4.0:Cleanliness;4.0:Service
E030F856706EA62720AEC82A17B12A4C,Crowne_Plaza_Chicago_Magnificent_Mile,3,3:Value;4:Location;2:Sleep Quality;3:Rooms;3:Cleanliness;4:Service
424E5B0A67C0BEC53D015D72E559E1C1,Bulgari_Hotel_Residences,4,5.0:Value;5.0:Location;5.0:Sleep Quality;5.0:Rooms;5.0:Cleanliness;5.0:Service
CED45B5F058C9D7EDCA24650D92F5E73,The_Belvedere,5,5:Value;5:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
1A92E683C7FE2719F668C7F1012279D3,St_Joseph_Hotel,3,4.0:Value;4.0:Location;3.0:Sleep Quality;2.0:Rooms;4.0:Cleanliness;4.0:Service
A7FC0D597A99FC78A957F4450EAB06AD,Radisson_Blu_Edwardian_Vanderbilt,5,5:Value;4:Location;5:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
ADA03708705AE89567D7220BA8455A02,Fairmont_Singapore,4,4:Value;5:Location;4:Sleep Quality;3:Rooms;3:Cleanliness;4:Service
058E22B5B3613ECA9D2B1DF542513DAF,Greenwich_Hotel,5,5.0:Value;4.0:Location;5.0:Sleep Quality;5.0:Rooms;5.0:Cleanliness;5.0:Service
8326B9F7472F4528FB3CA85C095B8E59,Hilton_Garden_Inn_New_York_Tribeca,4,4:Value;3:Location;4:Sleep Quality;5:Rooms;5:Cleanliness;5:Service
